product_name,product_description,count_of_ratings,product_price,regular_price,product_url,Cena jednostkowa,Działanie,Składniki,Ocena
Nivea Cellular,"duopack: przeciwzmarszczkowy krem do twarzy, 2x50 ml",(15),67.49,74.99,/nivea-duopack-przeciwzmarszczkowy-krem-do-twarzy-2x50-ml-000000000000413800.html,"67,49 zł
/100ml",Przeciwzmarszczkowe,"NIVEA CELLULAR EXPERT LIFT KREM ANTI-AGE NA DZIEŃ SPF 30: Aqua , Glycerin, Methylpropanediol, Tapioca Starch, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Dicaprylyl Carbonate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Cetearyl Alcohol, Ethylhexyl Stearate, Phenylbenzimidazole Sulfonic Acid, Ethylhexyl Triazone, Glyceryl Stearate, Behenyl Alcohol, Triisostearin , Bakuchiol, Creatine, 1-Methylhydantoin-2-Imide , Sodium Hyaluronate, Tocopherol , Sodium Stearoyl Glutamate, Ethylhexylglycerin, 1,2-Hexanediol , Xanthan Gum , Trisodium EDTA , Sodium Hydroxide, Sodium Chloride, Phenoxyethanol, Sodium Sulfate, Parfum, CI 15985, CI 16035 NIVEA CELLULAR EXPERT LIFT KREM ANTI-AGE NA NOC: Aqua , Glycerin, Butyrospermum Parkii Butter, Ricinus Communis Seed Oil, Cetearyl Alcohol, Methylpropanediol, Hydrogenated Coco-Glycerides, Glyceryl Stearate, Glyceryl Stearate Citrate, Bakuchiol, Sodium Hyaluronate, Panthenol, Pantolactone , Creatine, 1-Methylhydantoin-2-Imide , Ethylhexylglycerin, Caprylyl Glycol, Xanthan Gum , Sodium Hydroxide, Citric Acid, Sodium Sulfate, Sodium Chloride, Phenoxyethanol, Parfum, CI 15985, CI 47005",4.6
Bandi Veno Care,"krem wyrównujący koloryt do twarzy, 30 ml",(10),54.99,54.99,/bandi-krem-wyrownujacy-koloryt-do-twarzy-30-ml-000000000000351190.html,"183,30 zł
/100ml","Kojące,
Łagodzące,
Nawilżające,
Ochronne,
Tonujące","Aqua/Water, Cyclopentasiloxane, Talc, Propylene Glycol, Ethylhexyl Methoxycinnamate, Stearoxy Dimethicone, Titanium Dioxide , Ethylhexyl Stearate, Nylon-12, Tripelargonin, Cetyl PEG/PPG-10/1 Dimethicone, Polyglyceryl-4 Isostearate, Hexyl Laurate, Tocopheryl Acetate, Arnica Montana Flower Extract, Aesculus Hippocastanum Bark Extract, Hydrolyzed Glycosaminoglycans, Glycerin, Sodium Chloride, Potassium Phosphate, Cera Microcristallina/ Microcrystalline Wax, Cyclohexasiloxane, Hydrogenated Castor Oil, Hydrogenated Lecithin, Dimethicone, Trimethylsiloxysilicate, Triethoxycaprylylsilane, Disodium Phosphate, BHA, Parfum/Fragrance, Phenoxyethanol, Ethylhexylglycerin, Citronellol, Linalool, Titanium Dioxide (CI 77891), Iron Oxide Yellow (CI 77492), Iron Oxide Red (CI 77491), Iron Oxide Black (CI 77499)",4.0
Bandi Hydro Care,"całonocna kuracja nawilżająco-łagodząca do twarzy, 75 ml",(11),74.99,74.99,/bandi-calonocna-kuracja-nawilzajaco-lagodzaca-do-twarzy-75-ml-000000000000363880.html,"99,98 zł
/100ml","Kojące,
Łagodzące,
Nawilżające,
Regenerujące","Aqua/Water, Glycerin, Macadamia Ternifolia Seed Oil, Cetearyl Alcohol, Ethylhexyl Stearate, Isohexadecane, Cyclohexasiloxane, Dimethicone, Glyceryl Stearate, Squalane, Panthenol, Allantoin, Arnica Montana Flower Extract, Aesculus Hippocastanum Bark Extract, Triticum Vulgare (Wheat) Germ Extract, Saccharomyces Cerevisiae Extract, Sodium Hyaluronate, Propylene Glycol, Disteardimonium Hectorite, Ceteareth-20, Propylene Carbonate, Disodium EDTA, Disodium Cocoamphodiacetate, PVP, Sodium Metabisulfite, Pantolactone, Ethylhexylglycerin, Sodium Hydroxide, Parfum/Fragrance, Phenoxyethanol, Caprylhydroxamic Acid, Methylpropanediol",4.5
Cetaphil PRO Redness Control,"krem do twarzy na dzień SPF30, 50 ml",(6),89.99,104.99,/cetaphil-krem-do-twarzy-na-dzien-spf30-50-ml-000000000000384531.html,"179,98 zł
/100ml",Wzmacniające naczynka,"AQUA, DIMETHICONE, TITANIUM DIOXIDE [NANO], CAPRYLYL METHICONE, ZINC OXIDE [NANO], CETYL DIGLYCERYL TRIS(TRIMETHYLSILOXY)SILYLETHYL DIMETHICONE, GLYCERIN, C12-15 ALKYL BENZOATE, ISOHEXADECANE, DICAPRYLYL CARBONATE, SILICA, ALLANTOIN, BENZYL ALCOHOL, CAFFEINE, CI 77288, CI 77491, CI 77492, CI 77499, DIPOTASSIUM GLYCYRRHIZATE, ETHYLHEXYLGLYCERIN, HYDROGENATED LECITHIN, MAGNESIUM SULFATE, METHYLPROPANEDIOL, TOCOPHEROL, TRIETHOXYCAPRYLYLSILANE, TRISILOXANE. (FIL.1377.00)",4.4
La Roche-Posay Anthelios UVmune 400,"krem nawilżający do twarzy z filtrem SPF50+, 50 ml",(15),113.99,113.99,/la-roche-posay-krem-nawilzajacy-do-twarzy-z-filtrem-spf50-50-ml-000000000000411846.html,"227,98 zł
/100ml",Ochrona UV,"Aqua/Water/Eau, Diisopropyl Sebacate, Alcohol Denat., Ethylhexyl Salicylate, Ethylhexyl Triazone, Bis-ethylhexyloxyphenol Methoxyphenyl Triazine, Diisopropyl Adipate, Peg-8, Dipropylene Glycol, C12-22 Alkyl Acrylate/hydroxyethylacrylate Copolymer, Glycerin, Drometrizole Trisiloxane, Aluminum Starch Octenylsuccinate, Butyl Methoxydibenzoylmethane, Methoxypropylamino Cyclohexenylidene Ethoxyethylcyanoacetate, Silica, Tocopherol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Acrylates Copolymer, Acrylates/c10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Hydroxyacetophenone, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Sodium Polyacrylate, Terephthalylidene Dicamphor Sulfonic Acid, Triethanolamine, Trisodium Ethylenediamine Disuccinate",4.9
Bielenda Professional S.O.S,"wzmacniający krem do skóry naczynkowej z rutyną i witaminą C, 50 ml",(8),48.99,48.99,/bielenda-professional-krem-do-skory-naczynkowej-50ml-000000000000301880.html,"97,98 zł
/100ml",Nawilżające,"Aqua (Water),Ethylhexyl Methoxycinnamate,Cetearyl Alcohol,Glyceryl Stearate,PEG-100 Stearate,Glycerin,Cetyl Palmitate,Caprylic/Capric Triglyceride,Aluminum Starch Octenylsuccinate,Octocrylene,Propylene Glycol,Ascorbyl Glucoside,Troxerutin,Niacinamide,Coco-Caprylate/Caprate,Ginkgo Biloba Leaf Extract,Aesculus Hippocastanum (Horse Chestnut) Seed Extract,Citrus Aurantifolia (Lime) Fruit Extract,Dipropylene Glycol,Boswellia Serrata Gum,Tocopheryl Acetate,Ammonium Acryloyldimethyltaurate/VP Copolymer,Dimethicone,Butyl Methoxydibenzoylmethane,Potassium Hydroxide,Disodium EDTA,Methylparaben,DMDM Hydantoin,Ethylparaben,Parfum (Fragrance),Citronellol,Geraniol,Linalool,BHT",4.6
Yasumi Rice,"odżywczy krem do twarzy na dzień i noc, 50 ml",(29),62.99,89.99,/yasumi-krem-do-twarzy-50ml-000000000000300028.html,"125,98 zł
/100ml","Odżywcze,
Rozświetlające,
Wygładzające","AQUA (WATER), OCTYLDODECANOL, DECYL OLEATE, GLYCERIN, CETEARYL ALCOHOL, GLYCERYL STEARATE, ORYZA SATIVA (RICE) POWDER, COCO-CAPRYLATE, CETEARETH-20, MICROCRYSTALLINE CELLULOSE, ORYZA SATIVA (RICE) BRAN OIL, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, CETEARETH-12, PHENOXYETHANOL, DIMETHICONE, POLYACRYLATE-13, DISODIUM EDTA, CELLULOSE GUM, POLYISOBUTENE, CAPRYLYL GLYCOL, XANTHAN GUM, CHLORPHENESIN, VITIS VINIFERA (GRAPE) FRUIT EXTRACT, TOCOPHERYL ACETATE, PARFUM (FRAGRANCE), SODIUM HYDROXIDE, SODIUM METABISULFITE, SODIUM SULFITE, BUTYLENE GLYCOL, MORUS ALBA ROOT EXTRACT, POLYSORBATE 20, SCUTELLARIA BAICALENSIS ROOT EXTRACT, SORBITAN ISOSTEARATE, SAXIFRAGA SARMENTOSA EXTRACT, TOCOPHEROL, HYDROGENATED PALM GLYCERIDES CITRATE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, BENZYL BENZOATE, COUMARIN.",3.8
Dermedic Redness,"bogaty krem do twarzy, 40 ml",(1),48.99,69.99,/dermedic-bogaty-krem-do-twarzy-40-ml-000000000000411458.html,"122,48 zł
/100ml","Kojące,
Łagodzące,
Nawilżające,
Ochrona UV,
Odżywcze,
Regenerujące,
Wygładzające,
Wzmacniające naczynka","Aqua, Cocos Nucifera Oil, Octocrylene, C12-15 Alkyl Benzoate, PEG-100 Stearate, Glyceryl Stearate, Cyclohexasiloxane, Cyclopentasiloxane, Ethylhexyl Methoxycinnamate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Stearyl Alcohol, Methylene Bis- Benzotriazolyl Tetramethylbutylphenol (nano), Decyl Glucoside, Propylene Glycol, Xanthan Gum, Glycerin, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Phosphatidylcholine, Butylene Glycol, Sodium Deoxycholate, Retinyl Palmitate, Tocopheryl Acetate, Ascorbyl Palmitate, Citric Acid, Disodium EDTA, Dehydroacetic Acid, Benzyl Alcohol, Physalis Angulata Extract, Caprylic/Capric Trygliceride, Tocopherol, Dextran, Palmitoyl Tripeptide-8, Bis-Ethylhexyl Hydroxydimethoxy Benzylmalonate, Stearic Acid, Allantoin, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, DMDM Hydantoin, Iodopropynyl Butylcarbamate, Parfum.",5.0
Ziaja med,"natłuszczający krem, 50 ml",(10),17.59,21.99,/ziaja-med-natluszczajacy-krem-50-ml-000000000000264965.html,"35,18 zł
/100ml",Natłuszczające,"Aqua (Water),Urea,Caprylic/Capric Triglyceride,Glyceryl Stearate,Glycerin,Cetearyl Alcohol,Butyrospermum Parkii (Shea Butter),Polyglyceryl-3 Methylglucose Distearate,Dimethicone,Ceramide 3,Ceramide 6 II,Ceramide 1,Phytosphingosine,Cholesterol,Sodium Lauroyl Lactylate,Carbomer,Xanthan Gum,Maltooligosyl Glucoside,Hydrogenated Starch Hydrolysate,Tocopheryl Acetate,Allantoin,Glyceryl Caprylate,Phenoxyethanol,DMDM Hydantoin,Chlorphenesin",4.8
Bandi Sebo Care PMF POREfectionist,"emulsja zwężająca pory do twarzy, 50 ml",(13),57.99,57.99,/bandi-emulsja-zwezajaca-pory-50ml-000000000000295868.html,"115,98 zł
/100ml","Nawilżające,
Ochronne,
Regenerujące,
Wygładzające","Aqua/Water, Glycerin, Isohexadecane, Dimethicone/Vinyl Dimethicone Crosspolymer, Pentaerythrityl Distearate, Niacinamide, Pseudozyma Epicola/Apricot Kernel Oil/ Olive Fruit Oil/Sunflower Seed Oil/Sweet Almond Oil/Angelica Gigas Root Extract Ferment Extract Filtrate, Cetearyl Alcohol, Saccharomyces Lysate Extract, Trifolium Pratense (Clover) Flower Extract, Lactobacillus Ferment, Isopentyldiol, Allantoin, Silica, Sodium Polyacrylate, Isoceteth-10, Sodium Stearoyl Glutamate, Disodium EDTA, Triethanolamine, Parfum/Fragrance, Phenoxyethanol, Ethylhexylglycerin, Alpha-Isomethyl Ionone, Hydroxycitronellal, Limonene",4.5
Bielenda Diamentowe Lipidy,"przeciwzmarszczkowy krem do twarzy 50+, 50 ml",(8),20.99,28.99,/bielenda-przeciwzmarszczkowy-krem-do-twarzy-50-50-ml-000000000000422520.html,"41,98 zł
/100ml",Przeciwzmarszczkowe,"Aqua (Water),Prunus Amygdalus Dulcis (Sweet Almond) Oil,Glycerin,Polyglyceryl-6 Stearate,Olea Europaea (Olive) Husk Oil,Cetearyl Alcohol,Glyceryl Stearate,Squalane,Orbignya Oleifera (Babassu) Seed Oil,Butyrospermum Parkii (Shea) Butter,Vitis Vinifera (Grape) Seed Oil,Betaine,Palmitoyl Tripeptide-5,Acetyl Hexapeptide-8,Olea Europaea (Olive) Fruit Oil,Salvia Hispanica Seed Oil,Linoleic Acid,Linolenic Acid,Tocopherol,Beta-Sitosterol,Squalene,Ascorbyl Palmitate,Glycine Soja (Soybean) Oil,Diamond Powder,Polyglyceryl-6 Behenate,Xanthan Gum,Caprylyl Glycol,Isododecane,Hydrogenated Tetradecenyl/Methylpentadecene,Ammonium Acryloyldimethyltaurate/VP Copolymer,Dimethicone,Disodium EDTA,Ethylhexylglycerin,Phenoxyethanol,Benzyl Alcohol,Parfum (Fragrance),Citronellol,Linalool,Benzyl Salicylate",4.7
Nivea Q10 Plus,"duopack: przeciwzmarszczkowy krem do twarzy, 2x50 ml",(15),62.99,69.99,/nivea-duopack-przeciwzmarszczkowy-krem-do-twarzy-2x50-ml-000000000000413804.html,"62,99 zł
/100ml",Przeciwzmarszczkowe,"NIVEA Q10 UJĘDRNIENIE PRZECIWZMARSZCZKOWY NAWILŻAJĄCY KREM NA DZIEŃ SPF 15: Aqua , Glycerin, Butyrospermum Parkii Butter, Cetearyl Alcohol, Methylpropanediol, Glyceryl Stearate SE , C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Cocoglycerides, Phenylbenzimidazole Sulfonic Acid, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Glyceryl Stearate, Ubiquinone , Creatine, 1-Methylhydantoin-2-Imide , Tocopheryl Acetate , Ethylhexylglycerin, Xanthan Gum , Trisodium EDTA , Sodium Hydroxide, Phenoxyethanol, Parfum, NIVEA Q10 UJĘDRNIENIE PRZECIWZMARSZKOWY REGENERUJĄCY KREM NA NOC: Aqua , Glycerin, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Butyrospermum Parkii Butter, Cocoglycerides, Methylpropanediol, Hydrogenated Coco-Glycerides, Glyceryl Stearate Citrate, Cetearyl Isononanoate, Triisostearin , Squalane, Macadamia Integrifolia Seed Oil, Ubiquinone , Panthenol, Creatine, 1-Methylhydantoin-2-Imide , Pantolactone , Glyceryl Stearate, Xanthan Gum , Ethylhexylglycerin, Caprylyl Glycol, Sodium Hydroxide, Citric Acid, Phenoxyethanol, Parfum",5.0
Faceboom,"nawilżająco-kojący hydro krem do twarzy, 50 ml",(77),19.59,26.99,/faceboom-nawilzajaco-kojacy-hydro-krem-do-twarzy-50-ml-000000000000371928.html,"39,18 zł
/100ml",Nawilżające,"Aqua (Water),Trehalose,Betaine,Stearyl Alcohol,Bertholletia Excels (Brazil Nut) Seed Oil,Propanediol,Coco-Caprylate/Caprate,Persea Gratissima (Avocado) Oil,Sorbitan Olivate,Glycerin,Potassium Cetyl Phosphate,Rosa Canina (Fruit) Oil,Ananas Sativus (Pineapple) Fruit Juice,Cucumis Meto (Melon) Juice,Musa Sapienturn (Banana) Fruit Extract,Rubus Idaeus (Raspberry) Fruit Extract,Vegetable Oil,Sodium Stearoyl Glutamate,Citric Acid,Sodium Salicylate,Sodium Benzoate,Potassium Sorbate,Parfum (Fragrance),Benzyl Salicylate,Citronellol,Hexyl Cinnamal,Coumarin,Geraniol,Limonene,Linalool",3.9
Bioderma Hydrabio Créme,"krem głęboko nawilżający o bogatej konsystencji do twarzy, 50 ml",(25),69.99,99.99,/bioderma-krem-do-twarzy-50ml-000000000000286346.html,"139,98 zł
/100ml",Nawilżające,"AQUA/WATER/EAU, GLYCERIN, ISODODECANE, CYCLOPENTASILOXANE, PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE, DIMETHICONE, PROPANEDIOL, XYLITOL, CETYL PALMITATE, HYDROGENATED POLYDECENE, NIACINAMIDE, TRIDECYL TRIMELLITATE, ARACHIDYL ALCOHOL, POLYMETHYLSILSESQUIOXANE, GLYCERYL DIBEHENATE, BEHENYL ALCOHOL, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, TRIBEHENIN, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, PENTYLENE GLYCOL, TOCOPHERYL ACETATE, ARACHIDYL GLUCOSIDE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, GLYCERYL BEHENATE, DISODIUM EDTA, SQUALANE, SALICYLIC ACID, SODIUM HYDROXIDE, MANNITOL, SODIUM HYALURONATE, HEXYLDECANOL, TOCOPHEROL, POLYSORBATE 60, RHAMNOSE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, PYRUS MALUS (APPLE) SEED EXTRACT, BRASSICA CAMPESTRIS (RAPESEED) STEROLS, FRAGRANCE (PARFUM).",4.6
Dermika Neocollagen,"multikolagenowy krem odżywczy do redukcji zmarszczek na dzień i noc 70+, 50 ml",(2),69.99,69.99,/dermika-krem-do-twarzy-70-50ml-000000000000256628.html,"139,98 zł
/100ml",Regenerujące,"Aqua,Persea Gratissima Oil,Glycerin,Propylene Glycol Dicaprylate/ Dicaprate,Ethylhexyl Stearate,Macadamia Integrifolia Seed Oil,Glyceryl Stearate,Pentaerythrityl Distearate,Cetyl Alcohol,Glyceryl Stearate Citrate,Phytosterols,Olea Europaea Fruit Oil,Chlorella Vulgaris Extract,Laminaria Ochroleuca Extract,Tocopherol,Ascorbyl Palmitate,Artemia Extract,Tocopheryl Acetate,Palmitoyl Dipeptide-5 Diaminobutyroyl Hydroxythreonine,Palmitoyl Tripeptide-5,Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate,Ascorbic Acid,Glucose,Caprylic/Capric Triglyceride,Dimethicone,Sodium Polyacrylate,Disodium EDTA,Ethylhexylglycerin,Caprylyl Glycol,PEG-8,Sorbitan Oleate,Magnesium Chloride,Citric Acid,Phenoxyethanol,Potassium Sorbate,Parfum,Benzyl Salicylate,Linalool,Hexyl Cinnamal,Limonene,Hydroxycitronellal,Geraniol,Citronellol,Alpha Isomethyl Ionone",5.0
La Roche-Posay Effaclar Duo Unifiant,"tonujący krem zwalczający niedoskonałości do twarzy, 40 ml",(22),89.99,89.99,/la-roche-posay-krem-do-twarzy-40ml-000000000000302595.html,"224,98 zł
/100ml",,"AQUA / WATER • OCTOCRYLENE • GKYCERIN • HOMOSALATE • ETHYLHEXYL SALICYLATE • BIFIDA FERMENT LYSATE • ALCOHOL DENAT. • BUTYL METHOXYDIBENZOYLMETHANE • DIMETHICONE • SUCROSE TRISTEARATE • PENTAERYTHRITYL TETRAETHYLHEXANOATE • SILICA • TOCOPHEROL •ISOPROPYL LAUROYL SARCOSINATE • SYNTHETIC WAX • POLYSORBATE 61 • CETYL ALCOHOL • HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER • CI 17200 / RED 33 • CI 77891 / TITANIUM DIOXIDE • CI 774491, CI 77492, CI 77499 / IRON OXIDES • STEARIC ACID • DIMETHICONE / VINYL DIMETHICONE CROSSPOLYMER • DIMETHICONOL • TRIETHANOLAMINE •PARFUM/FRAGRANCE • SODIUM STEAROYL GLUTAMATE • SODIUM POLYACRYALATE • SODIUM HYALURONATE •MYRISTIC ACID • SODIUM BENZOATE • PALMITIC ACID • PHENOXYETHANOL •AMMONIUM ACRYLOYLDIMETHYLTAURATE / STERETH-25 METHACRYLATE CROSSPOLYMER • AMMONIUM POLYACRYLOYLDIMETHYL TAURATE • ASCORBYL GLUCOSIDE •DISODIUM EDTA • DIPOTASSIUM GLYCYRRHIZATE • CAPRYLOYL SALICYLIC ACID • CAPRYLYL GLYCOL • SCUTELLARIA BAICALENSIS ROOT EXTRACT • MENTHOXYPROPANEDIOL • T-BUTYLALCOHOL •POLY C10-30ALKYLACRYLATE",4.5
Ziaja,"łagodząco-ochronny krem z olejem arganowym do twarzy na dzień i na noc do skóry bardzo suchej i podrażnionej, 75 ml",(10),10.99,10.99,/ziaja-krem-arganowy-do-twarzy-na-dzien-na-noc-75ml-000000000000252790.html,"14,65 zł
/100ml","Nawilżające,
Odżywcze,
Regenerujące","Aqua (Water),Paraffinum Liquidum (Mineral Oil),Hexyl Laurate,Glycerin,Isohexadecane,Sorbitan Sesquioleate,Diisostearoyl Polyglyceryl-3 Dimer Dilinoleate,Dimethicone,Magnesium Sulfate,Argania Spinosa Kernel Oil,Panthenol,Tocopheryl Acetate,Retinyl Palmitate,Cera Alba (Beeswax),Hydrogenated Castor Oil,Sodium Benzoate,2-Bromo-2-Nitropropane-1,3-Diol,Parfum (Fragrance),Hexyl Cinnamal,Limonene,Benzyl Salicylate,Hydroxycitronellal,Alpha-Isomethyl Ionone,Hexyl Cinnamal,Citric Acid",4.9
Orientana Hello Daktyl,"krem-maska do twarzy na noc, 40 ml",(1),20.99,29.99,/orientana-krem-maska-do-twarzy-na-noc-40-ml-000000000000438534.html,"52,48 zł
/100ml","Kojące,
Łagodzące,
Nawilżające,
Odżywcze,
Regenerujące,
Ujędrniające,
Wygładzające","Ingredients: Aqua, Caprylic/Capric Triglyceride, Propanediol, Glycerin, Cetearyl Alcohol, Glyceryl Stearate Citrate, Mangifera Indica Seed Butter, Gossypium Herbaceum Seed Oil, Vitis Vinifera Seed Oil, Niacinamide, Coco-Caprylate/Caprate, Cetyl Alcohol, Panthenol, Tocopherol, Lycium Barbarum Fruit Extract, Phoenix Dactylifera Fruit Extract, Sodium Hyaluronate, Balanites Roxburghii Seed Oil, Rosa Moschata Seed Oil, Helianthus Annuus Seed Oil, Zea Mays Oil, Glyceryl Stearate, Acacia Senegal Gum, Xanthan Gum, Tetrasodium Glutamate Diacetate, Phenethyl Alcohol, Ethylhexylglycerin, Glyceryl Caprylate, Potassium Sorbate, Sodium Benzoate, Citric Acid, Parfum",4.0
Nivea Men Protect & Care,"nawilżający krem do twarzy męski, 75 ml",(1),17.49,33.99,/nivea-men-krem-do-twarzy-75ml-000000000000218818.html,"23,32 zł
/100ml",Nawilżające,"Aqua, Glycerin, Cocoglycerides, Tapioca Starch, Polyglyceryl-3 Methylglucose Distearate, C12-15 Alkyl Benzoate, Isopropyl Palmitate, Hydroxypropyl Starch Phosphate, Cetearyl Alcohol, Glyceryl Stearate, Panthenol, Aloe Barbadensis Leaf Juice Powder, Xanthan Gum, Citric Acid, Pantolactone, Phenoxyethanol, Caprylyl Glycol, Linalool, Limonene, Citronellol, Parfum",5.0
Pure By Clochee Super Foods,"matujący krem z witaminami do twarzy, 50 ml",,41.99,59.99,/pure-by-clochee-matujacy-krem-z-witaminami-do-twarzy-50-ml-000000000000424726.html,"83,98 zł
/100ml",Matujące,"Aqua, Glycerin, Simmondsia Chinensis Seed Oil, Glyceryl Stearate, Cetearyl Alcohol, Tripelargonin, Hectorite, Stearic Acid, Borago Officinalis Seed Oil, Hyaluronic Acid, Niacinamide, Myrciaria Dubia Fruit Extract, Fragaria Ananassa Fruit Extract, Rubus Idaeus Fruit Extract, Rubus Fruticosus Fruit Extract, Punica Granatum Fruit Extract, Persea Gratissima Fruit Extract, Curcuma Longa Root Extract, Hamamelis Virginiana Leaf Extract, Hydrolyzed Glycosaminoglycans, Allantoin, Tocopherol, Citric Acid, Xanthan Gum, Sodium Lauroyl Glutamate, Parfum, Potassium Sorbate, Sodium Benzoate, Dehydroacetic Acid, Benzyl Alcohol, Benzyl Benzoate, Citral, Eugenol, Limonene",
Bielenda Złote Ceramidy,"krem przeciwzmarszczkowy na dzień i noc do twarzy 70+, 50 ml",(4),18.19,24.99,/bielenda-krem-przeciwzmarszczkowy-na-dzien-i-noc-do-twarzy-70-50-ml-000000000000401247.html,"36,38 zł
/100ml",Przeciwzmarszczkowe,"Aqua (Water),Persea Gratissima (Avocado) Oil,Isononyl Isononanoate,Ethylhexyl Stearate,Propanediol,Pentaerythrityl Distearate,Glyceryl Stearate,Lanolin,Cocos Nucifera (Coconut) Oil,Cetearyl Ethylhexanoate,Isodecyl Neopentanoate,Vegetable Oil,Ceramide NP,Ceramide AP,Ceramide EOP,Gold (nano),Niacinamide,Calcium Pantothenate,Cholesterol,Phytosphingosine,Squalene,Glycine Soja (Soybean) Oil,Arachidyl Alcohol,Behenyl Alcohol,Sodium Lauroyl Lactylate,Sodium Stearoyl Glutamate,Arachidyl Glucoside,Sodium Ascorbyl Phosphate,Tocopheryl Acetate,Dimethicone,Tocopherol,Beta-Sitosterol,Ascorbyl Palmitate,Pyridoxine Hydrochloride,Maltodextrin,Sodium Starch Octenylsuccinate,Silica,Xanthan Gum,Carbomer,Sodium Polyacrylate,Disodium EDTA,Benzyl Alcohol,Phenoxyethanol,Ethylhexylglycerin,Parfum (Fragrance),Hexyl Cinnamal,Limonene,Linalool,Benzyl Salicylate",4.200000000000001
Weleda Skin Food,"odżywczy krem do twarzy na dzień, 40 ml",,85.99,85.99,/weleda-odzywczy-krem-do-twarzy-na-dzien-40-ml-000000000000438023.html,"214,98 zł
/100ml",Odżywcze,"Water (Aqua), Helianthus Annuus (Sunflower) Seed Oil, Glycerin, Isoamyl Laurate, Butyrospermum Parkii (Shea) Butter, Pentylene Glycol, Betaine, Alcohol, Glyceryl Stearate Citrate, Behenyl Alcohol, Squalane, Rhus Verniciflua Peel Cera, Viola Tricolor Extract, Olea Europaea (Olive) Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Calendula Officinalis Flower Extract, Hectorite, Acacia Senegal Gum, Xanthan Gum, Tocopherol, Lactic Acid, Glyceryl Caprylate, Fragrance (Parfum)*, Limonene*, Linalool*, Benzyl Benzoate*, Citral*.
*z naturalnych olejków eterycznych i/lun wyciągów roślinnych
składnik organiczny",
Emotopic MED+,"specjalny krem natłuszczający na twarz, powieki i ciało do codziennego stosowania, 75 ml",(11),36.99,36.99,/emotopic-specjalny-krem-natluszczajacy-na-twarz-powieki-i-cialo-do-codziennego-stosowania-75-ml-000000000000389694.html,"49,32 zł
/100ml",Natłuszczające,"Aqua (Water), Paraffinum Liquidum (Mineral Oil), Glycerin, Canola (Canola) Oil, Polyglyceryl-3 Methylglucose Distearate, Cannabis Sativa (Hemp) Seed Oil, Glyceryl Stearate, Cetyl Alcohol, Hydroxyacetophenone, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Sodium Hyaluronate",4.8
Bergamo Luxury Caviar,"krem przeciwzmarszczkowy z kawiorem do twarzy, 50 g",(32),62.99,62.99,/bergamo-krem-przeciwzmarszczkowy-z-kawiorem-do-twarzy-50-g-000000000000262753.html,"1,26 zł
/1g","Nawilżające,
Ochronne,
Ujędrniające","Aqua, Helianthus Annuus (Sunflower)seed oil, Butylene Glycol, Glycerin, Cetyl Ethylhexanoate, Hydrogenated Polydecene, Cetyl Alcohol, Stearic Acid, Beeswax, Glyceryl Stearate SE, Butyrospermum Parkii (Shea Butter), Sorbitan Stearate, Glyceryl Stearate, Dimethicone, Phenoxyethanol, PEG-100 Stearate, Carbomer, Triethanolamine, Caramel, Allantoin, Disodium EDTA, Parfum, Adenosine, Caviar Extract, Sodium Hyaluronate, CI 17200",4.6
